"Always equal to ACS Summary File identification"	"State Postal Abbreviation"	"Summary Level"	"Geographic Component"	"US"	"Census Region"	"Census Division"	"State (FIPS Code)"	"County of current residence"	"County Subdivision (FIPS)"	"Place (FIPS Code)"	"Census Tract"	"Block Group"	"Consolidated City"	"American Indian Area/Alaska Native Area/ Hawaiian Home Land (Census)"	"American Indian Area/Alaska Native Area/ Hawaiian Home Land (FIPS)"	"American Indian Trust Land/Hawaiian Home Land Indicator"	"American Indian Tribal Subdivision (FIPS)"	"Alaska Native Regional Corporation (FIPS)"	"Metropolitan and Micropolitan Statistical Area"	"Combined Statistical Area"	"Metropolitan Statistical Area-Metropolitan Division"	"Metropolitan Area Central City"	"Metropolitan/Micropolitan Indicator Flag"	"New England City and Town Area"	"New England City and Town Combined Statistical Area"	"New England City and Town Area Division"	"Urban Area"	"Current Congressional District ***"	"State Legislative District Upper"	"State Legislative District Lower"	"5-digit ZIP Code Tabulation Area"	"Subminor Civil Division (FIPS)"	"State-School District (Elementary)"	"State-School District (Secondary)"	"State-School District (Unified)"	"Urban/Rural"	"Principal City Indicator"	"Public Use Microdata Area – 5% File"	"Geographic Identifier"	"Area Name"	"Tribal Tract"	"Tribal Block Group"	"Qualifying Name"	"FIPS"	"Area (Land)"	"Area (Water)"	"Place (State FIPS + Place FIPS)"	"ZIP Code Tabulation Area (3-digit)"	"Total Population"	"Population Density (Per Sq. Mile)"	"Area (Land)"
Geo_FILEID	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_PUMA5	Geo_GEOID	Geo_NAME	Geo_BTTR	Geo_BTBG	Geo_QName	Geo_FIPS	Geo_AREALAND	Geo_AREAWATR	Geo_PLACESE	Geo_ZCTA3	SE_A00002_001	SE_A00002_002	SE_A00002_003
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"621324"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6213.24"	""	""	"Census Tract 6213.24, Los Angeles County, California"	"06037621324"	"639616"	"736749"	""	""	4027	16306.47	0.246957128758898
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"621326"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6213.26"	""	""	"Census Tract 6213.26, Los Angeles County, California"	"06037621326"	"739747"	"963934"	""	""	3047	10668.1	0.285617925642899
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"621400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6214"	""	""	"Census Tract 6214, Los Angeles County, California"	"06037621400"	"1284962"	"0"	""	""	4389	8846.532	0.496126622980493
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"650001"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6500.01"	""	""	"Census Tract 6500.01, Los Angeles County, California"	"06037650001"	"1584145"	"26087"	""	""	5807	9494.118	0.611641830000757
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"650003"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6500.03"	""	""	"Census Tract 6500.03, Los Angeles County, California"	"06037650003"	"507940"	"0"	""	""	3057	15587.65	0.196116738764813
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"650004"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6500.04"	""	""	"Census Tract 6500.04, Los Angeles County, California"	"06037650004"	"755674"	"9874"	""	""	4179	14323.05	0.291767374983977
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"650101"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6501.01"	""	""	"Census Tract 6501.01, Los Angeles County, California"	"06037650101"	"1896575"	"6911"	""	""	5532	7554.573	0.732271732533124
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"650102"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6501.02"	""	""	"Census Tract 6501.02, Los Angeles County, California"	"06037650102"	"852348"	"0"	""	""	2154	6545.254	0.329093416649035
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"650200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6502"	""	""	"Census Tract 6502, Los Angeles County, California"	"06037650200"	"2424178"	"0"	""	""	6056	6470.221	0.93598039836478
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"650300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6503"	""	""	"Census Tract 6503, Los Angeles County, California"	"06037650300"	"1876482"	"0"	""	""	7326	10111.61	0.724513781531034
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"650401"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6504.01"	""	""	"Census Tract 6504.01, Los Angeles County, California"	"06037650401"	"3507318"	"716"	""	""	4295	3171.654	1.35418310818429
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"650501"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6505.01"	""	""	"Census Tract 6505.01, Los Angeles County, California"	"06037650501"	"992864"	"0"	""	""	2833	7390.172	0.383346949870038
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"650502"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6505.02"	""	""	"Census Tract 6505.02, Los Angeles County, California"	"06037650502"	"1333152"	"0"	""	""	4222	8202.313	0.514732886793298
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"650603"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6506.03"	""	""	"Census Tract 6506.03, Los Angeles County, California"	"06037650603"	"1276241"	"0"	""	""	3791	7693.409	0.492759425912398
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"650604"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6506.04"	""	""	"Census Tract 6506.04, Los Angeles County, California"	"06037650604"	"515410"	"0"	""	""	5712	28703.38	0.199000922011994
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"650605"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6506.05"	""	""	"Census Tract 6506.05, Los Angeles County, California"	"06037650605"	"484186"	"3639"	""	""	2845	15218.36	0.186945267700082
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"650606"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6506.06"	""	""	"Census Tract 6506.06, Los Angeles County, California"	"06037650606"	"733350"	"0"	""	""	4436	15666.72	0.283148030029483
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"650607"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6506.07"	""	""	"Census Tract 6506.07, Los Angeles County, California"	"06037650607"	"505720"	"0"	""	""	2736	14012.12	0.195259591936333
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"650701"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6507.01"	""	""	"Census Tract 6507.01, Los Angeles County, California"	"06037650701"	"2006328"	"0"	""	""	2569	3316.347	0.774647604544886
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"650702"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6507.02"	""	""	"Census Tract 6507.02, Los Angeles County, California"	"06037650702"	"1398966"	"0"	""	""	4710	8719.899	0.540143815338141
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"650801"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6508.01"	""	""	"Census Tract 6508.01, Los Angeles County, California"	"06037650801"	"740707"	"0"	""	""	4082	14273.3	0.28598858373089
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"650802"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6508.02"	""	""	"Census Tract 6508.02, Los Angeles County, California"	"06037650802"	"547740"	"0"	""	""	3367	15920.86	0.211483605329446
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"650901"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6509.01"	""	""	"Census Tract 6509.01, Los Angeles County, California"	"06037650901"	"3545230"	"0"	""	""	5111	3733.87	1.36882101384254
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"650903"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6509.03"	""	""	"Census Tract 6509.03, Los Angeles County, California"	"06037650903"	"1058604"	"0"	""	""	5188	12693	0.408729306853931
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"650904"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6509.04"	""	""	"Census Tract 6509.04, Los Angeles County, California"	"06037650904"	"934808"	"0"	""	""	2647	7333.804	0.360931401998774
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"651001"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6510.01"	""	""	"Census Tract 6510.01, Los Angeles County, California"	"06037651001"	"1416729"	"1784"	""	""	5437	9939.632	0.547002148272502
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"651002"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6510.02"	""	""	"Census Tract 6510.02, Los Angeles County, California"	"06037651002"	"1184085"	"0"	""	""	4873	10658.87	0.457177793873948
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"651101"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6511.01"	""	""	"Census Tract 6511.01, Los Angeles County, California"	"06037651101"	"5571430"	"2404"	""	""	4639	2156.53	2.15114124080884
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"651102"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6511.02"	""	""	"Census Tract 6511.02, Los Angeles County, California"	"06037651102"	"839418"	"0"	""	""	3653	11271.17	0.324101115526404
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"651201"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6512.01"	""	""	"Census Tract 6512.01, Los Angeles County, California"	"06037651201"	"1742825"	"0"	""	""	4797	7128.755	0.672908523128293
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"651221"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6512.21"	""	""	"Census Tract 6512.21, Los Angeles County, California"	"06037651221"	"696232"	"0"	""	""	3912	14552.67	0.268816689498175
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"651222"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6512.22"	""	""	"Census Tract 6512.22, Los Angeles County, California"	"06037651222"	"1503295"	"26109"	""	""	6091	10494.03	0.580425469152753
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"651302"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6513.02"	""	""	"Census Tract 6513.02, Los Angeles County, California"	"06037651302"	"2388217"	"0"	""	""	5896	6394.13	0.922095778049937
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"651304"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6513.04"	""	""	"Census Tract 6513.04, Los Angeles County, California"	"06037651304"	"1431124"	"808062"	""	""	5135	9293.107	0.552560089081494
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"651401"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6514.01"	""	""	"Census Tract 6514.01, Los Angeles County, California"	"06037651401"	"1005692"	"0"	""	""	2524	6500.131	0.38829986857082
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"651402"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6514.02"	""	""	"Census Tract 6514.02, Los Angeles County, California"	"06037651402"	"1827855"	"1183"	""	""	5842	8277.851	0.705738791067758
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"670001"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6700.01"	""	""	"Census Tract 6700.01, Los Angeles County, California"	"06037670001"	"939137"	"0"	""	""	3698	10198.49	0.362602838314309
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"670002"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6700.02"	""	""	"Census Tract 6700.02, Los Angeles County, California"	"06037670002"	"866932"	"0"	""	""	3581	10698.36	0.3347243307691
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"670003"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6700.03"	""	""	"Census Tract 6700.03, Los Angeles County, California"	"06037670003"	"1496095"	"0"	""	""	5984	10359.29	0.577645533492819
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"670101"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6701.01"	""	""	"Census Tract 6701.01, Los Angeles County, California"	"06037670101"	"1101060"	"0"	""	""	3240	7621.348	0.42512166079534
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"670102"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6701.02"	""	""	"Census Tract 6701.02, Los Angeles County, California"	"06037670102"	"549502"	"0"	""	""	4159	19602.77	0.212163917361779
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"670201"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6702.01"	""	""	"Census Tract 6702.01, Los Angeles County, California"	"06037670201"	"4873145"	"8019"	""	""	3625	1926.622	1.88153188354541
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"670202"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6702.02"	""	""	"Census Tract 6702.02, Los Angeles County, California"	"06037670202"	"2984028"	"0"	""	""	2568	2228.896	1.15213970103336
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"670324"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6703.24"	""	""	"Census Tract 6703.24, Los Angeles County, California"	"06037670324"	"4744796"	"588420"	""	""	5505	3004.952	1.83197605548752
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"670326"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6703.26"	""	""	"Census Tract 6703.26, Los Angeles County, California"	"06037670326"	"4038741"	"510448"	""	""	3303	2118.168	1.55936668432441
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"670328"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6703.28"	""	""	"Census Tract 6703.28, Los Angeles County, California"	"06037670328"	"3585614"	"1405510"	""	""	4411	3186.187	1.38441336407736
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"670405"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6704.05"	""	""	"Census Tract 6704.05, Los Angeles County, California"	"06037670405"	"1499527"	"0"	""	""	2715	4689.357	0.578970636157388
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"670406"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6704.06"	""	""	"Census Tract 6704.06, Los Angeles County, California"	"06037670406"	"1188202"	"0"	""	""	1727	3764.435	0.458767376528385
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"670407"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6704.07"	""	""	"Census Tract 6704.07, Los Angeles County, California"	"06037670407"	"1258009"	"0"	""	""	6082	12521.62	0.485720011057966
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"670413"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6704.13"	""	""	"Census Tract 6704.13, Los Angeles County, California"	"06037670413"	"2187328"	"0"	""	""	4852	5745.193	0.844532098218216
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"670416"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6704.16"	""	""	"Census Tract 6704.16, Los Angeles County, California"	"06037670416"	"3566475"	"1123792"	""	""	4224	3067.485	1.37702375455021
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"670417"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6704.17"	""	""	"Census Tract 6704.17, Los Angeles County, California"	"06037670417"	"2021778"	"0"	""	""	2795	3580.52	0.780612883148493
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"670418"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6704.18"	""	""	"Census Tract 6704.18, Los Angeles County, California"	"06037670418"	"2527258"	"0"	""	""	4557	4670.111	0.975779810562829
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"670500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6705"	""	""	"Census Tract 6705, Los Angeles County, California"	"06037670500"	"7744892"	"0"	""	""	1451	485.2324	2.99031964626863
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"670603"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6706.03"	""	""	"Census Tract 6706.03, Los Angeles County, California"	"06037670603"	"3899420"	"0"	""	""	1897	1259.984	1.50557454320252
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"670604"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6706.04"	""	""	"Census Tract 6706.04, Los Angeles County, California"	"06037670604"	"10345164"	"7255843"	""	""	4911	1229.505	3.99429032103624
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"670701"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6707.01"	""	""	"Census Tract 6707.01, Los Angeles County, California"	"06037670701"	"2883203"	"0"	""	""	6538	5873.101	1.11321094923992
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"670702"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 6707.02"	""	""	"Census Tract 6707.02, Los Angeles County, California"	"06037670702"	"6698210"	"94012"	""	""	5722	2212.518	2.58619344954494
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"700101"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 7001.01"	""	""	"Census Tract 7001.01, Los Angeles County, California"	"06037700101"	"674083"	"0"	""	""	5329	20475.29	0.260264912424305
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"700102"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 7001.02"	""	""	"Census Tract 7001.02, Los Angeles County, California"	"06037700102"	"490971"	"0"	""	""	4651	24535.12	0.189564970957394
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"700200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 7002"	""	""	"Census Tract 7002, Los Angeles County, California"	"06037700200"	"698991"	"0"	""	""	6908	25596.38	0.269881945398975
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"700300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 7003"	""	""	"Census Tract 7003, Los Angeles County, California"	"06037700300"	"607147"	"0"	""	""	5745	24507.21	0.234420777239122
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"700400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 7004"	""	""	"Census Tract 7004, Los Angeles County, California"	"06037700400"	"1315939"	"0"	""	""	4680	9211.022	0.508086910055182
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"700501"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 7005.01"	""	""	"Census Tract 7005.01, Los Angeles County, California"	"06037700501"	"597631"	"0"	""	""	4187	18145.44	0.23074662894191
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"700502"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 7005.02"	""	""	"Census Tract 7005.02, Los Angeles County, California"	"06037700502"	"504038"	"0"	""	""	3858	19824.25	0.194610168077999
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"700600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 7006"	""	""	"Census Tract 7006, Los Angeles County, California"	"06037700600"	"5682870"	"2279"	""	""	4983	2271.02	2.19416846718981
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"700700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 7007"	""	""	"Census Tract 7007, Los Angeles County, California"	"06037700700"	"3530596"	"0"	""	""	3530	2589.551	1.36317079461372
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"700801"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 7008.01"	""	""	"Census Tract 7008.01, Los Angeles County, California"	"06037700801"	"1454766"	"0"	""	""	3858	6868.578	0.561688316702626
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"700802"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 7008.02"	""	""	"Census Tract 7008.02, Los Angeles County, California"	"06037700802"	"685338"	"0"	""	""	4036	15252.61	0.264610492403826
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"700901"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 7009.01"	""	""	"Census Tract 7009.01, Los Angeles County, California"	"06037700901"	"1053659"	"0"	""	""	4293	10552.58	0.406820031598602
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"700902"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 7009.02"	""	""	"Census Tract 7009.02, Los Angeles County, California"	"06037700902"	"954427"	"0"	""	""	6528	17714.76	0.368506340569918
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"701000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 7010"	""	""	"Census Tract 7010, Los Angeles County, California"	"06037701000"	"1422538"	"0"	""	""	5178	9427.486	0.549245015807023
