Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00002_001,SE_A00002_002,SE_A00002_003
"06037403323","Census Tract 4033.23, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403323",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4033.23",,,,5551,4537.836,1.22327014642539
"06037403324","Census Tract 4033.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4033.24",,,,6569,2139.003,3.07105708597878
"06037403325","Census Tract 4033.25, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403325",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4033.25",,,,4864,736.519,6.60403831986866
"06037403326","Census Tract 4033.26, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4033.26",,,,2434,3294.141,0.738887593301591
"06037403327","Census Tract 4033.27, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403327",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4033.27",,,,2431,718.9529,3.38130639987521
"06037403328","Census Tract 4033.28, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403328",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4033.28",,,,5435,5045.855,1.07712159284136
"06037403401","Census Tract 4034.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4034.01",,,,4895,5498.236,0.890285592056797
"06037403402","Census Tract 4034.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4034.02",,,,3292,4908.2,0.67071430446782
"06037403403","Census Tract 4034.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4034.03",,,,5228,3481.708,1.50156178329784
"06037403404","Census Tract 4034.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4034.04",,,,2329,2524.091,0.922708522201647
"06037403407","Census Tract 4034.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4034.07",,,,2193,1202.095,1.82431463002917
"06037403408","Census Tract 4034.08, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4034.08",,,,6156,5047.727,1.21955893231938
"06037403409","Census Tract 4034.09, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403409",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4034.09",,,,4119,2277.355,1.80867710583987
"06037403500","Census Tract 4035, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4035",,,,1497,788.2917,1.89904316158994
"06037403601","Census Tract 4036.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4036.01",,,,7006,3706.739,1.8900709192475
"06037403702","Census Tract 4037.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4037.02",,,,4084,6197.97,0.658925446758827
"06037403703","Census Tract 4037.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4037.03",,,,4707,5644.904,0.833849423240571
"06037403721","Census Tract 4037.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403721",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4037.21",,,,5469,7465.382,0.732581386477466
"06037403722","Census Tract 4037.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403722",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4037.22",,,,5430,7798.828,0.696258438263034
"06037403801","Census Tract 4038.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4038.01",,,,5653,7776.519,0.726931939453001
"06037403802","Census Tract 4038.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4038.02",,,,6547,13004.35,0.503446734116143
"06037403901","Census Tract 4039.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4039.01",,,,3091,6364.244,0.485682173044817
"06037403902","Census Tract 4039.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4039.02",,,,5232,6412.967,0.815847023229451
"06037404000","Census Tract 4040, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4040",,,,4696,9231.997,0.508665677215493
"06037404100","Census Tract 4041, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4041",,,,6270,12039.72,0.520776158036253
"06037404201","Census Tract 4042.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4042.01",,,,3419,9547.043,0.358121350369191
"06037404203","Census Tract 4042.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4042.03",,,,4309,17304.98,0.249003470286349
"06037404301","Census Tract 4043.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4043.01",,,,5920,13844.74,0.427599278452255
"06037404302","Census Tract 4043.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4043.02",,,,2202,9262.005,0.237745503067968
"06037404401","Census Tract 4044.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4044.01",,,,3807,6797.677,0.560044293641515
"06037404402","Census Tract 4044.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4044.02",,,,4623,3578.069,1.29203764650647
"06037404501","Census Tract 4045.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4045.01",,,,2786,8961.317,0.31089178791562
"06037404503","Census Tract 4045.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4045.03",,,,2875,11337.53,0.253582642081739
"06037404504","Census Tract 4045.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4045.04",,,,5291,20383.11,0.259577650552821
"06037404600","Census Tract 4046, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4046",,,,1343,152.1995,8.82394358583901
"06037404701","Census Tract 4047.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4047.01",,,,5646,9469.89,0.596205465044626
"06037404702","Census Tract 4047.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4047.02",,,,4807,10767.39,0.44644067848963
"06037404703","Census Tract 4047.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4047.03",,,,3189,6848.332,0.465660844760671
"06037404804","Census Tract 4048.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4048.04",,,,4487,12267.46,0.365764242923133
"06037404805","Census Tract 4048.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404805",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4048.05",,,,2972,17154.61,0.173247906940109
"06037404806","Census Tract 4048.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404806",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4048.06",,,,5862,10034.23,0.584200390117638
"06037404901","Census Tract 4049.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4049.01",,,,5640,12794.84,0.440802814530415
"06037404902","Census Tract 4049.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4049.02",,,,3358,12570.03,0.267143322671765
"06037404903","Census Tract 4049.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4049.03",,,,2520,11967.62,0.210568157072542
"06037405001","Census Tract 4050.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4050.01",,,,5621,8678.423,0.647698367714445
"06037405002","Census Tract 4050.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4050.02",,,,3346,9791.396,0.341728610325608
"06037405101","Census Tract 4051.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4051.01",,,,5120,11826.97,0.432908955562728
"06037405102","Census Tract 4051.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4051.02",,,,4902,13200.14,0.371359635643099
"06037405201","Census Tract 4052.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4052.01",,,,5307,10137.57,0.523498178369938
"06037405202","Census Tract 4052.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4052.02",,,,4631,12582.24,0.368058462046928
"06037405203","Census Tract 4052.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4052.03",,,,3086,11113.56,0.277678892720738
"06037405301","Census Tract 4053.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4053.01",,,,3108,9752.853,0.318675993865609
"06037405302","Census Tract 4053.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4053.02",,,,5650,8152.003,0.693081203465035
"06037405400","Census Tract 4054, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4054",,,,4807,9368.804,0.513085774914787
"06037405500","Census Tract 4055, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4055",,,,6333,8795.41,0.720034610198966
"06037405600","Census Tract 4056, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4056",,,,5613,6919.666,0.811166306562038
"06037405701","Census Tract 4057.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4057.01",,,,3839,9524.742,0.403055535392442
"06037405702","Census Tract 4057.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4057.02",,,,5319,10006.08,0.53157659417727
"06037405800","Census Tract 4058, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4058",,,,5590,7638.744,0.73179566855136
"06037405900","Census Tract 4059, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4059",,,,4212,8262.106,0.509797342690391
"06037406000","Census Tract 4060, Los Angeles County, California","ca","140","00",,,,"06","037",,,"406000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4060",,,,5345,7248.449,0.737399169417001
"06037406101","Census Tract 4061.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"406101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4061.01",,,,3125,5830.734,0.535953062330791
"06037406103","Census Tract 4061.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"406103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4061.03",,,,8173,9580.439,0.853092369539936
"06037406201","Census Tract 4062.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"406201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4062.01",,,,3505,11363.07,0.308455483191428
"06037406300","Census Tract 4063, Los Angeles County, California","ca","140","00",,,,"06","037",,,"406300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4063",,,,6131,2948.165,2.07959843829392
"06037406413","Census Tract 4064.13, Los Angeles County, California","ca","140","00",,,,"06","037",,,"406413",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4064.13",,,,6473,5331.254,1.21416083781083
"06037406500","Census Tract 4065, Los Angeles County, California","ca","140","00",,,,"06","037",,,"406500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4065",,,,7682,9839.111,0.780761532485865
"06037406601","Census Tract 4066.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"406601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4066.01",,,,4923,6478.276,0.759924370305963
"06037406602","Census Tract 4066.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"406602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4066.02",,,,4846,7892.323,0.614014427866075
"06037406701","Census Tract 4067.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"406701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4067.01",,,,3357,9218.817,0.364146474809922
"06037406702","Census Tract 4067.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"406702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4067.02",,,,6512,6059.54,1.07466907182582
"06037406801","Census Tract 4068.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"406801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4068.01",,,,4932,7380.265,0.668268733291428
"06037406903","Census Tract 4069.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"406903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4069.03",,,,7708,10199.65,0.755712381678988
"06037407001","Census Tract 4070.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4070.01",,,,5971,15842.07,0.376907923897717
"06037407002","Census Tract 4070.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4070.02",,,,3490,3075.632,1.13472610683911
"06037407101","Census Tract 4071.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4071.01",,,,4633,10569.8,0.438324424669149
"06037407102","Census Tract 4071.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4071.02",,,,5332,14967.91,0.356228677507386
"06037407201","Census Tract 4072.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4072.01",,,,3571,14297.4,0.249765635979781
"06037407202","Census Tract 4072.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4072.02",,,,3035,9723.572,0.31212808707994
"06037407301","Census Tract 4073.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4073.01",,,,3889,10178.78,0.382069337772994
"06037407302","Census Tract 4073.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4073.02",,,,3421,11022.56,0.310363600140232
"06037407400","Census Tract 4074, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4074",,,,1989,8477.998,0.234607264589643
"06037407501","Census Tract 4075.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4075.01",,,,3919,8971.957,0.436805498712735
"06037407502","Census Tract 4075.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4075.02",,,,4007,10077.49,0.397618830666397
"06037407601","Census Tract 4076.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4076.01",,,,3922,13002.94,0.301624177409316
"06037407602","Census Tract 4076.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4076.02",,,,4126,11476.64,0.359512862607858
"06037407701","Census Tract 4077.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4077.01",,,,4355,9877.253,0.440912081445937
"06037407702","Census Tract 4077.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4077.02",,,,6635,8588.24,0.772568058230386
"06037407801","Census Tract 4078.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4078.01",,,,5157,12464.17,0.413745932413586
"06037407802","Census Tract 4078.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4078.02",,,,3386,2797.91,1.2101890047367
"06037407901","Census Tract 4079.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4079.01",,,,4374,11049.01,0.395872490528914
"06037407902","Census Tract 4079.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4079.02",,,,1542,8489.201,0.181642540428759
